Date,Market Cap (US),Market Cap (India),Equal Weight,Price Weighted,Fundamental Weighted,Volatility Weighted,Risk Parity Proxy,Factor Weighted (Momentum),ESG Weighted
2024-12-03,0.0004513472420221813,0.007432322879372628,-0.004444673849607769,-0.0017090373942470441,-0.003281139238017704,-0.00514061321878145,0.000954966193408132,0.002232349855675602,-0.0007935157591415994
2024-12-04,0.00603318162813612,0.0004210081782723239,5.356214374893526e-05,0.006877184706705682,-0.0014093360655899217,-0.002716679222364715,-0.0014763156129242324,0.00643629687810259,0.008458202014851243
2024-12-05,-0.0018715258393823342,0.009799651742121284,-0.005003675768487567,-0.005531954773512291,-0.0018824223176257678,-0.0006797998377238909,0.001823331565876939,-0.00032324410103564565,-0.004655019429883589
2024-12-06,0.0024923453675383123,-0.0012391968835286232,-0.0011332253735545678,-0.002755707915546285,-0.0009424960583277356,-0.005595552776089077,-0.0030406674942767245,0.004422533782889663,0.0020540262517571425
2024-12-09,-0.006163167285227462,-0.002385583169878571,-0.004112458420503546,-0.005403827668608373,-0.005910949224816324,-0.008245124570561157,-0.0016546138015016848,-0.0211833546510161,-0.004667110244629291
2024-12-10,-0.002968284314279252,-0.00036357470666444975,-0.0061457884437591806,-0.0034766415954609413,-0.0033253797898163536,-0.000276054302506687,-0.006557953370548057,-0.009481949301116843,-0.005007800612469707
2024-12-11,0.008132626411368235,0.0012892918089711122,0.0009270078102355139,-0.00224600974464639,-0.00023790478610521577,-0.005675008914436653,-0.0028112109526133734,0.01117062150440955,0.007858138133367032
2024-12-12,-0.005428731461463251,-0.003785351792322941,-0.0036585174676608376,-0.005324345220107435,-0.0038150257621724624,-0.0009724025865776776,-0.0010562363140777734,-0.007338748062172153,-0.004437491293344403
2024-12-13,-2.646698937187397e-05,0.008905773422254015,-0.0035071533089101833,-0.0019617139192620167,-0.0021521743335610765,-0.002643326098557747,-0.0029104500884303513,0.011734905039830292,0.0007145858536509511
2024-12-16,0.0037921550087844295,-0.004047649614185296,-0.0032993457366056076,-0.002526186599334772,-0.002877068476512121,-0.005167964035576175,-0.00451460785169511,0.008179760993017442,0.004118142185812507
2024-12-17,-0.0038714794806554956,-0.01356025614827435,-0.007907328359215364,-0.006139518593304878,-0.00650375924284114,-0.0037882646457920834,-0.0029662680913943398,-0.012111980353168234,-0.005803109257586171
2024-12-18,-0.02993650530451818,-0.005651640286891943,-0.030036335323816752,-0.026186379442480725,-0.02893061963549823,-0.020736369636007185,-0.01960402561315105,-0.03521389449738695,-0.031833597299338864
2024-12-19,-0.0008654867505367934,-0.01026582529903898,-0.003323576131943717,0.00036299396042250567,-0.0012445886603999938,-0.0014362600310649923,0.0020237564987782733,-0.0007795115669895014,-0.0031324769874929268
2024-12-20,0.010810479402397299,-0.015322359236337606,0.013908164757581347,0.011693226005642009,0.011145638315572446,0.009725781480897002,0.004401265398564152,0.018924088107559543,0.013449482994347362
2024-12-23,0.007260849585616372,0.007010839504245724,0.001362324987474224,0.0015554444912258348,0.002151009968965454,0.000170760398883719,0.0016454755944432615,0.003913690849304132,0.005199861804046661
2024-12-24,0.010982233165126825,-0.0010866989549987555,0.0075165238731563595,0.009050271035648583,0.009341152820188575,0.0076661722936175744,0.006554959401769627,0.012779433165767056,0.008954926913081612
2024-12-26,-0.0004057410882578191,0.0009498673594489271,0.001631397247464593,0.0006642482503330178,0.0017113805119385959,0.0005654448679717696,0.0008163919419741372,0.0014099081615972743,0.0014446021550695947
2024-12-27,-0.01111730496491221,0.002657545248501766,-0.006824744684986779,-0.00772936025543312,-0.007108746043272352,-0.004675111443040439,-0.0026328926072795846,-0.012190598821030945,-0.010804850388382548
2024-12-30,-0.010759673941729728,-0.007101000468431965,-0.01012517456280833,-0.009781550895304475,-0.009640477587935622,-0.008270571441171626,-0.008398794353158776,-0.011763797590292181,-0.011250671785653737
2024-12-31,-0.0042940064589823065,-4.2127301519090045e-06,0.0018277135183701317,-0.0006934311788153323,0.001985198483633199,0.0022883130036416535,0.0010994728814008334,-0.004676901254993471,-0.0031204503906078797
2025-01-03,0.01251735670782609,-0.007631803596810856,0.009115900250368101,0.007985047461136605,0.008904438568499875,0.004722725616822775,0.0035738696477860443,0.015647741744661485,0.010821479351898098
2025-01-06,0.005522766496818171,-0.016325128725884954,-0.000680819617796191,-0.000598565217038161,0.0007383278248359648,-0.013077775188396824,-0.005963635968848641,0.003024840956327979,0.0043935270385657785
2025-01-07,-0.011166021516637011,0.0038817437019732417,-0.0033541727741418963,-0.004181372672868595,-0.003697672858228534,0.00043408322317460476,-0.0006443346499580518,-0.01459392794624389,-0.008642483618224775
2025-01-08,0.0015591440938312422,-0.0007996806978147784,0.0011952831244375225,0.002509052030319552,0.0012340457942561082,0.005766927706412524,0.001472216074792597,0.004538866367263411,0.0021267036757064333
2025-01-13,0.0015742043780551176,-0.014857097422370331,0.008162765209934985,0.008515975882768137,0.007980054883427692,0.0070014777462835635,0.0041874895492938,-0.0002900374312374957,0.0032317877223214508
2025-01-14,0.001145623334164268,0.003895278043635164,0.00804002067112785,0.0052151060157820854,0.0071773626130889785,0.007241062257581462,0.0041698850505137814,0.010340888222739214,0.003386344940503741
2025-01-15,0.018147132504516373,0.0016015971562733668,0.009552192217500526,0.016405101035057795,0.014688218874388027,0.006472581172467192,0.005257142577469465,0.018911801505932725,0.015544797656562795
2025-01-16,-0.0021149243408667613,0.004238654922064901,0.00784443449399599,-0.0015843043252776507,0.0033963268072852598,0.01324523837050111,0.004955007600922098,0.006645217202083936,0.0015412717209667734
2025-01-17,0.009941478308394033,-0.004669537131428157,0.0048439593791037815,0.007726158508974966,0.006999037384978293,0.0031076393145000507,0.001554885139718972,0.013665514109217519,0.008474898319230904
2025-01-22,0.006119181086994129,0.0056604403518015324,-0.0035201708025503877,0.002969340020972248,-0.003577907733246938,-0.009971359626297832,-0.0040806448284100814,0.005465832882697455,0.003495968529797931
2025-01-23,0.005299419459529372,0.0021570002277194853,0.00472739698811498,0.009205014403398699,0.0064308260697493545,-0.0004235513727355186,0.00498519788817172,0.008076144395697751,0.002218371667334833
2025-01-24,-0.002859215984467759,-0.00488797436469754,-0.000877884208612294,-0.0031648838208726948,-0.00047483010634928054,0.00366457994193429,0.001445682566599452,-0.003446838232801967,-0.0028531492270361626
2025-01-27,-0.014688059032112328,-0.011456619090824587,0.0006583587339947344,0.006491725166955044,0.0030830567297309226,0.014802749202672471,0.01140092847261208,-0.04161445964639852,-0.013986227408995279
2025-01-28,0.009175644177716802,0.005595545512054291,-0.004948797250871695,0.003054210423728691,-0.004271439697909967,-0.012273725653086464,-0.00420411488326654,0.011017923166834701,0.006497955623364731
2025-01-29,-0.004689876056919602,0.008926687592645893,-0.0033129417793429485,-0.0030555208486789088,-0.00047580384577541353,-0.003936805246773857,0.0005377012538253817,0.00023116819126607776,-0.0052914063505308355
2025-01-30,0.005261548152180238,0.003723148074350194,0.010617683994775376,0.003763789357749688,0.006876231817821498,0.010371492123927675,0.010693341999106445,0.016276235406179743,0.007368288315918493
2025-01-31,-0.005059603990267195,0.011074194280356322,-0.008242217397531726,-0.007547410691669461,-0.007590133234020129,-0.005312618392194573,-0.0063130869156389074,-0.0034622393217867116,-0.006484430336492039
2025-02-03,-0.007637690729495203,-0.006287681683712233,-0.005477422523843917,-0.0027594652117156164,-0.004534108795281579,0.00349841133848252,0.004805164295531148,-0.00027384773873140756,-0.007902070661806614
2025-02-04,0.007198907403029113,0.016059657410686868,0.0012198098921702755,0.003014881979746195,0.003104408088212201,-0.003218117768738144,0.0007985751077089142,0.00591654951639082,0.004200745569825627
2025-02-05,0.003901053915613614,-0.0018108456539069108,0.004864329545524746,0.00709484355101504,0.004520086611611483,0.009067514881927363,0.006630470426216596,0.015489560006394003,0.006428282089864852
2025-02-06,0.003637674355266266,-0.003930316218479903,-0.0013243831749651996,-0.002804087257396227,0.0009489416798882733,0.0011103883375066788,-0.0012343705539375612,0.0101798862203334,-0.0012823548428143663
2025-02-07,-0.0095098456936602,-0.0018404311807618838,-0.004926228733252659,-0.009977069708401919,-0.008334300382999371,-0.003056245488009955,-0.003800792034270007,-0.005454925790965918,-0.0090228874473282
2025-02-10,0.006690112295455172,-0.0075988318246352615,0.002825844005377742,0.003762639418854906,0.0031036669519620003,0.004442579182026007,0.004153653966715545,0.00977995043314685,0.005246455100790038
2025-02-11,0.00033952514367385523,-0.013338245144624153,0.00011072834133026,0.0027674094769110265,0.003569394076760178,0.004836505545316163,0.0011457554442257387,-0.00494436668906882,0.0014479722120423998
2025-02-12,-0.0027275831896475754,-0.001151451956867338,-0.005826107417622241,-0.00506035836089246,-0.004523314701063158,-0.0028991591924160992,-0.0012339762474961294,-0.0020822044708699522,-0.004188840101676228
2025-02-13,0.010372313214235747,-0.0006011552347958088,0.008643676962384321,0.007698087833003031,0.00878960108038816,0.008398237486015474,0.0084314113689246,0.009797084327957478,0.010279586021109077
2025-02-14,-7.19463955744955e-05,-0.00444513112662715,-0.0009935100618995946,-0.003705049708560891,0.0002365690310861172,-0.00853644180601355,-0.006757020530051005,0.0025876210284681766,-0.0024799309421226164
2025-02-19,0.0023741488668242434,-0.0005405787764224007,0.002025649755394055,0.0015978218364743177,0.002820064403121697,0.0050841706946611175,0.0014925013387517227,-0.0012208066405577764,0.0012738807026086122
2025-02-20,-0.004343604884290259,-0.0008615791713867465,-0.002518987303550928,-0.01015594054811001,-0.00541231001981393,0.000548277165517133,0.0017530407526285118,-0.017739369726205507,-0.0023100973584799698
2025-02-21,-0.017211396672539132,-0.005130286241460248,-0.014136107811995745,-0.017091489473819506,-0.01354102332862881,0.0024626934564160896,-0.0028062880742294387,-0.023591776245030182,-0.017295179093746657
2025-02-24,-0.004981493566252351,-0.010697116011174177,0.0008338499738129024,0.0007639935970289471,0.00023913599671254406,0.005213564699343538,0.0026310749765886517,-0.010329615109076902,-0.003821011913508027
2025-02-25,-0.004690715138395557,-0.00025714910818764225,0.000999634667725917,0.003673519602506105,-0.00023913599671260283,0.009618688891611646,0.00906800789658413,-0.0037284151340648405,-0.0050628848855694625
2025-02-28,0.015729780420663385,-0.01882096814125905,0.011049823845198046,0.01381297395072436,0.014602351825732485,0.012150657056745376,0.005929092424100092,0.01834220378686741,0.014508546666179878
2025-03-03,-0.017753402648308866,-0.0002440302652016664,-0.01071321981217785,-0.014929746171479427,-0.011953298230320179,0.007220276141548694,0.003384669023816594,-0.018855347208340232,-0.01500689955910063
2025-03-04,-0.012310288231505477,-0.001658315891150207,-0.01628810851955906,-0.015639861173793648,-0.020163499600351346,-0.017335595354593197,-0.00747898231051666,-0.02078835944018406,-0.011194807783536383
2025-03-05,0.011097472528735688,0.01146571185468711,0.009251182985516927,0.011355560189529145,0.008065589702379717,0.0033831200926999344,0.008431580324156076,0.012684671404789566,0.00828287408891461
2025-03-06,-0.017979677107455568,0.00924200854408832,-0.011134493945858923,-0.009990347323653243,-0.010276598981491865,-0.006233858800642529,-0.00442423000850344,-0.03942770649202747,-0.016888988286646735
2025-03-07,0.005505435045454467,0.00034595413741610534,0.009325089356015623,0.005215250683506269,0.006374079445630122,0.009605675354555995,0.0075354336146178915,-0.0002445234815856283,0.0060826176533149675
2025-03-10,-0.027343541788428148,-0.004096583464717347,-0.014192760333049921,-0.021012974300702463,-0.016508919481933705,-0.001482053844020423,-0.005624528009292507,-0.04110757261945886,-0.028187728672819136
2025-03-11,-0.007596646918536578,0.0016726478000064651,-0.013407439267550626,-0.011476024212415675,-0.01099186353753421,-0.01782246149660866,-0.009591186799191208,0.0033596391014440565,-0.0100127452140873
2025-03-12,0.004874967940490777,-0.001218651042867137,-0.004723666714289998,-0.0019943563880213807,-0.0030189045638532247,-0.011319888845870834,-0.005270547254745329,0.015630895444337222,0.004975291252811094
2025-03-13,-0.013988366806464148,-0.00326742167482874,-0.009633189558568647,-0.013080272782960721,-0.007333355264255287,-0.00027772540620212656,0.0009683635448009821,-0.01583416297248867,-0.014294055302786537
2025-03-18,-0.010710667074319702,0.014359703182661372,-0.005213913007859784,-0.006240997146780767,-0.004691888026902007,-0.002042648511263392,-0.00224543445328228,-0.017185285632268336,-0.00994772552799874
2025-03-19,0.010740608172953766,0.0032048904937790478,0.007383031477944813,0.009176340915301317,0.00788954984094654,0.002994374986190732,0.0006914452002453255,0.01888617663025964,0.0097502550791575
2025-03-20,-0.002187283513782985,0.012280480863664548,-0.004171396171059504,-0.0002695154951647571,-0.00270498220105694,-0.001904568698130106,-0.003462016906306999,-0.0014212827267551624,-0.0037852664679286093
2025-03-21,0.0008243136078323211,0.0068649342763162065,-0.0045913660707857995,0.0007632060607894792,-0.0027124140149503524,-0.0071056953918098645,-0.00277826910477255,0.004111357667333595,-0.0014663158130003183
2025-03-24,0.01749211712863917,0.013101970335000056,0.0153774679049984,0.014141849515935013,0.01377183621492434,0.006925119454458543,0.004424230008503468,0.02760363598178487,0.017879803869457766
2025-03-25,0.0015730954906538206,0.0004353025297464832,-0.0023934141361121927,9.814834442181709e-05,0.0,-0.0028682795390637234,-0.0004328744740311885,0.0027994500931090107,0.002709568449807144
2025-03-26,-0.011219640357598032,-0.007710730752587225,-0.0018845853775534575,-0.0031210600441558926,-0.0024496693298036555,0.00898693971691373,0.0014709960121378402,-0.019328054597929318,-0.011652289426949356
2025-03-27,-0.0033124610071321114,0.004464845602965276,-0.0025755944115392294,-0.003659747583826459,-0.002455873340834394,0.004058509892318978,0.0062063975731959636,-0.010635463104069645,-0.0051462724716877
2025-03-28,-0.019934601126853548,-0.003082049047667123,-0.01553648000802238,-0.017066939808564503,-0.015362069642121797,-0.00473648049586187,-0.005860552002153458,-0.019523418431525462,-0.01857365198385031
